Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,Away_P1,Away_P2,Away_P3,Away_P4,Away_P5,Away_P6,Away_P7,Away_P8,Away_P9,Away_P10,Home_P1,Home_P2,Home_P3,Home_P4,Home_P5,Home_P6,Home_P7,Home_P8,Home_P9,Home_P10,Diff_P1,Diff_P2,Diff_P3,Diff_P4,Diff_P5,Diff_P6,Diff_P7,Diff_P8,Diff_P9,Diff_P10
Sun May 9 2021,3:30p,New York Knicks,,Los Angeles Clippers,,,1,0.93,0.13,0.03,-0.53,-0.62,-0.67,-1.5,-1.84,-3.84,5.1,2.67,2.2,1.7,1.63,1.1,0.62,0.51,-0.71,-2.77,-4.1,-1.74,-2.07,-1.67,-2.16,-1.72,-1.29,-2.01,-1.13,-1.07
Sun May 9 2021,7:00p,New Orleans Pelicans,,Charlotte Hornets,,,3.29,2.11,1.64,1.2,0.63,0.49,-0.98,-1.13,-1.6,-3.81,2.11,1.9,1,-0.32,-0.55,-1.2,-1.31,-1.98,-2.54,-2.96,1.18,0.21,0.64,1.52,1.18,1.69,0.33,0.85,0.94,-0.85
Sun May 9 2021,7:00p,Dallas Mavericks,,Cleveland Cavaliers,,,6.28,3.24,1.48,1.3,0.98,0.27,0.13,0.13,-0.1,-1.73,1.64,0.1,0.1,0.02,-0.31,-1.28,-1.55,-1.79,-4.38,-4.57,4.64,3.14,1.38,1.28,1.29,1.55,1.68,1.92,4.28,2.84
Sun May 9 2021,7:00p,Minnesota Timberwolves,,Orlando Magic,,,2.44,2.12,1.37,1,0.51,0.24,-0.15,-1.29,-1.78,-6.59,2.57,1.07,1,0.47,-0.05,-0.34,-0.77,-2.52,-2.98,-3.45,-0.13,1.05,0.37,0.53,0.56,0.58,0.62,1.23,1.2,-3.14
Sun May 9 2021,8:00p,Chicago Bulls,,Detroit Pistons,,,0.49,0.21,0.04,0,-0.21,-0.4,-0.48,-0.66,-2.34,-2.84,2.46,0.39,0.23,0.2,-0.91,-1,-1.85,-2.09,-2.29,-3.94,-1.97,-0.18,-0.19,-0.2,0.7,0.6,1.37,1.43,-0.05,1.1
Sun May 9 2021,10:00p,Phoenix Suns,,Los Angeles Lakers,,,4.5,2.59,2.48,0.93,0.84,-0.59,-0.63,-0.74,-1.06,-1.09,9.58,2.53,2.37,2.34,2.08,1.87,1.38,-0.58,-0.82,-2.05,-5.08,0.06,0.11,-1.41,-1.24,-2.46,-2.01,-0.16,-0.24,0.96
Sun May 9 2021,10:00p,Oklahoma City Thunder,,Sacramento Kings,,,1.37,1.11,0.38,0.1,-0.1,-1.03,-1.51,-2.57,-3.53,-4.39,1.43,1.42,-0.15,-0.29,-0.56,-0.6,-0.87,-1,-1.02,-2.04,-0.06,-0.31,0.53,0.39,0.46,-0.43,-0.64,-1.57,-2.51,-2.35
Mon May 10 2021,7:30p,Washington Wizards,,Atlanta Hawks,,,3.04,1.81,1.5,1.16,0.79,0.6,-1.8,-2.28,-2.84,-4,2.42,1.82,1.6,1.51,0.97,0.5,0.42,-1.21,-2.32,-3.53,0.62,-0.01,-0.1,-0.35,-0.18,0.1,-2.22,-1.07,-0.52,-0.47
Mon May 10 2021,7:30p,Indiana Pacers,,Cleveland Cavaliers,,,1.38,1.37,1.15,0.71,0.54,0.53,0.28,-0.38,-1.35,-4.09,1.64,0.1,0.1,0.02,-0.31,-1.28,-1.55,-1.79,-4.38,-4.57,-0.26,1.27,1.05,0.69,0.85,1.81,1.83,1.41,3.03,0.48
Mon May 10 2021,8:00p,New Orleans Pelicans,,Memphis Grizzlies,,,3.29,2.11,1.64,1.2,0.63,0.49,-0.98,-1.13,-1.6,-3.81,2.4,2.3,1.32,0.8,0.65,0.2,0.14,-0.01,-2.56,-3.62,0.89,-0.19,0.32,0.4,-0.02,0.29,-1.12,-1.12,0.96,-0.19
Mon May 10 2021,8:30p,Milwaukee Bucks,,San Antonio Spurs,,,10.3,3.63,3.11,2.83,2.8,2.08,-1.3,-1.4,-1.75,-1.9,1.59,0.95,0.6,0.43,-0.28,-0.38,-0.61,-1.39,-1.56,-1.77,8.71,2.68,2.51,2.4,3.08,2.46,-0.69,-0.01,-0.19,-0.13
Mon May 10 2021,10:00p,Utah Jazz,,Golden State Warriors,,,4.07,2.86,2.08,1,0.83,0.79,0.77,-0.31,-1.48,-2.87,8,2.8,1.5,1.1,1,0.5,-0.5,-0.7,-2.39,-4.33,-3.93,0.06,0.58,-0.1,-0.17,0.29,1.27,0.39,0.91,1.46
Mon May 10 2021,10:00p,Houston Rockets,,Portland Trail Blazers,,,3.53,1.5,0.62,0.61,0.5,-0.1,-0.39,-0.48,-1.8,-5.51,3.14,2.36,2.3,1.37,-1.07,-1.49,-1.68,-1.76,-1.76,-2.83,0.39,-0.86,-1.68,-0.76,1.57,1.39,1.29,1.28,-0.04,-2.68
Tue May 11 2021,7:00p,Miami Heat,,Boston Celtics,,,3.83,3.08,2.67,1.37,0.14,-0.32,-0.92,-1.06,-1.85,-1.97,3.87,3.03,2.29,1.41,1.26,-0.28,-0.92,-1.97,-2.28,-2.92,-0.04,0.05,0.38,-0.04,-1.12,-0.04,0,0.91,0.43,0.95
Tue May 11 2021,7:00p,Denver Nuggets,,Charlotte Hornets,,,6.08,2,1.54,1.41,-0.25,-0.25,-0.43,-1,-2.75,-3.52,2.11,1.9,1,-0.32,-0.55,-1.2,-1.31,-1.98,-2.54,-2.96,3.97,0.1,0.54,1.73,0.3,0.95,0.88,0.98,-0.21,-0.56
Tue May 11 2021,7:00p,Minnesota Timberwolves,,Detroit Pistons,,,2.44,2.12,1.37,1,0.51,0.24,-0.15,-1.29,-1.78,-6.59,2.46,0.39,0.23,0.2,-0.91,-1,-1.85,-2.09,-2.29,-3.94,-0.02,1.73,1.14,0.8,1.42,1.24,1.7,0.8,0.51,-2.65
Tue May 11 2021,7:30p,Los Angeles Clippers,,Toronto Raptors,,,5.1,2.67,2.2,1.7,1.63,1.1,0.62,0.51,-0.71,-2.77,5.21,3.21,2.04,1.92,1.21,0.89,0.49,-0.07,-0.07,-3.95,-0.11,-0.54,0.16,-0.22,0.42,0.21,0.13,0.58,-0.64,1.18
Tue May 11 2021,8:00p,Brooklyn Nets,,Chicago Bulls,,,8,7.49,3.5,3.28,-0.41,-1.07,-1.16,-1.62,-1.84,-2.12,0.49,0.21,0.04,0,-0.21,-0.4,-0.48,-0.66,-2.34,-2.84,7.51,7.28,3.46,3.28,-0.2,-0.67,-0.68,-0.96,0.5,0.72
Tue May 11 2021,8:00p,Philadelphia 76ers,,Indiana Pacers,,,3.81,3,2.53,1.17,0.23,-0.18,-0.34,-0.95,-2.73,-2.77,1.38,1.37,1.15,0.71,0.54,0.53,0.28,-0.38,-1.35,-4.09,2.43,1.63,1.38,0.46,-0.31,-0.71,-0.62,-0.57,-1.38,1.32
Tue May 11 2021,8:00p,Dallas Mavericks,,Memphis Grizzlies,,,6.28,3.24,1.48,1.3,0.98,0.27,0.13,0.13,-0.1,-1.73,2.4,2.3,1.32,0.8,0.65,0.2,0.14,-0.01,-2.56,-3.62,3.88,0.94,0.16,0.5,0.33,0.07,-0.01,0.14,2.46,1.89
Tue May 11 2021,9:00p,Orlando Magic,,Milwaukee Bucks,,,2.57,1.07,1,0.47,-0.05,-0.34,-0.77,-2.52,-2.98,-3.45,10.3,3.63,3.11,2.83,2.8,2.08,-1.3,-1.4,-1.75,-1.9,-7.73,-2.56,-2.11,-2.36,-2.85,-2.42,0.53,-1.12,-1.23,-1.55
Tue May 11 2021,10:00p,Phoenix Suns,,Golden State Warriors,,,4.5,2.59,2.48,0.93,0.84,-0.59,-0.63,-0.74,-1.06,-1.09,8,2.8,1.5,1.1,1,0.5,-0.5,-0.7,-2.39,-4.33,-3.5,-0.21,0.98,-0.17,-0.16,-1.09,-0.13,-0.04,1.33,3.24
Tue May 11 2021,10:00p,Oklahoma City Thunder,,Sacramento Kings,,,1.37,1.11,0.38,0.1,-0.1,-1.03,-1.51,-2.57,-3.53,-4.39,1.43,1.42,-0.15,-0.29,-0.56,-0.6,-0.87,-1,-1.02,-2.04,-0.06,-0.31,0.53,0.39,0.46,-0.43,-0.64,-1.57,-2.51,-2.35
Tue May 11 2021,10:30p,New York Knicks,,Los Angeles Lakers,,,1,0.93,0.13,0.03,-0.53,-0.62,-0.67,-1.5,-1.84,-3.84,9.58,2.53,2.37,2.34,2.08,1.87,1.38,-0.58,-0.82,-2.05,-8.58,-1.6,-2.24,-2.31,-2.61,-2.49,-2.05,-0.92,-1.02,-1.79
Wed May 12 2021,7:30p,Washington Wizards,,Atlanta Hawks,,,3.04,1.81,1.5,1.16,0.79,0.6,-1.8,-2.28,-2.84,-4,2.42,1.82,1.6,1.51,0.97,0.5,0.42,-1.21,-2.32,-3.53,0.62,-0.01,-0.1,-0.35,-0.18,0.1,-2.22,-1.07,-0.52,-0.47
Wed May 12 2021,8:00p,San Antonio Spurs,,Brooklyn Nets,,,1.59,0.95,0.6,0.43,-0.28,-0.38,-0.61,-1.39,-1.56,-1.77,8,7.49,3.5,3.28,-0.41,-1.07,-1.16,-1.62,-1.84,-2.12,-6.41,-6.54,-2.9,-2.85,0.13,0.69,0.55,0.23,0.28,0.35
Wed May 12 2021,8:00p,Boston Celtics,,Cleveland Cavaliers,,,3.87,3.03,2.29,1.41,1.26,-0.28,-0.92,-1.97,-2.28,-2.92,1.64,0.1,0.1,0.02,-0.31,-1.28,-1.55,-1.79,-4.38,-4.57,2.23,2.93,2.19,1.39,1.57,1,0.63,-0.18,2.1,1.65
Wed May 12 2021,9:00p,New Orleans Pelicans,,Dallas Mavericks,,,3.29,2.11,1.64,1.2,0.63,0.49,-0.98,-1.13,-1.6,-3.81,6.28,3.24,1.48,1.3,0.98,0.27,0.13,0.13,-0.1,-1.73,-2.99,-1.13,0.16,-0.1,-0.35,0.22,-1.11,-1.26,-1.5,-2.08
Wed May 12 2021,9:00p,Portland Trail Blazers,,Utah Jazz,,,3.14,2.36,2.3,1.37,-1.07,-1.49,-1.68,-1.76,-1.76,-2.83,4.07,2.86,2.08,1,0.83,0.79,0.77,-0.31,-1.48,-2.87,-0.93,-0.5,0.22,0.37,-1.9,-2.28,-2.45,-1.45,-0.28,0.04
Wed May 12 2021,10:30p,Houston Rockets,,Los Angeles Lakers,,,3.53,1.5,0.62,0.61,0.5,-0.1,-0.39,-0.48,-1.8,-5.51,9.58,2.53,2.37,2.34,2.08,1.87,1.38,-0.58,-0.82,-2.05,-6.05,-1.03,-1.75,-1.73,-1.58,-1.97,-1.77,0.1,-0.98,-3.46
Thu May 13 2021,7:00p,Los Angeles Clippers,,Charlotte Hornets,,,5.1,2.67,2.2,1.7,1.63,1.1,0.62,0.51,-0.71,-2.77,2.11,1.9,1,-0.32,-0.55,-1.2,-1.31,-1.98,-2.54,-2.96,2.99,0.77,1.2,2.02,2.18,2.3,1.93,2.49,1.83,0.19
Thu May 13 2021,7:00p,Milwaukee Bucks,,Indiana Pacers,,,10.3,3.63,3.11,2.83,2.8,2.08,-1.3,-1.4,-1.75,-1.9,1.38,1.37,1.15,0.71,0.54,0.53,0.28,-0.38,-1.35,-4.09,8.92,2.26,1.96,2.12,2.26,1.55,-1.58,-1.02,-0.4,2.19
Thu May 13 2021,7:30p,Orlando Magic,,Atlanta Hawks,,,2.57,1.07,1,0.47,-0.05,-0.34,-0.77,-2.52,-2.98,-3.45,2.42,1.82,1.6,1.51,0.97,0.5,0.42,-1.21,-2.32,-3.53,0.15,-0.75,-0.6,-1.04,-1.02,-0.84,-1.19,-1.31,-0.66,0.08
Thu May 13 2021,7:30p,Philadelphia 76ers,,Miami Heat,,,3.81,3,2.53,1.17,0.23,-0.18,-0.34,-0.95,-2.73,-2.77,3.83,3.08,2.67,1.37,0.14,-0.32,-0.92,-1.06,-1.85,-1.97,-0.02,-0.08,-0.14,-0.2,0.09,0.14,0.58,0.11,-0.88,-0.8
Thu May 13 2021,7:30p,San Antonio Spurs,,New York Knicks,,,1.59,0.95,0.6,0.43,-0.28,-0.38,-0.61,-1.39,-1.56,-1.77,1,0.93,0.13,0.03,-0.53,-0.62,-0.67,-1.5,-1.84,-3.84,0.59,0.02,0.47,0.4,0.25,0.24,0.06,0.11,0.28,2.07
Thu May 13 2021,8:00p,Toronto Raptors,,Chicago Bulls,,,5.21,3.21,2.04,1.92,1.21,0.89,0.49,-0.07,-0.07,-3.95,0.49,0.21,0.04,0,-0.21,-0.4,-0.48,-0.66,-2.34,-2.84,4.72,3,2,1.92,1.42,1.29,0.97,0.59,2.27,-1.11
Thu May 13 2021,8:00p,Sacramento Kings,,Memphis Grizzlies,,,1.43,1.42,-0.15,-0.29,-0.56,-0.6,-0.87,-1,-1.02,-2.04,2.4,2.3,1.32,0.8,0.65,0.2,0.14,-0.01,-2.56,-3.62,-0.97,-0.88,-1.47,-1.09,-1.21,-0.8,-1.01,-0.99,1.54,1.58
Thu May 13 2021,8:00p,Denver Nuggets,,Minnesota Timberwolves,,,6.08,2,1.54,1.41,-0.25,-0.25,-0.43,-1,-2.75,-3.52,2.44,2.12,1.37,1,0.51,0.24,-0.15,-1.29,-1.78,-6.59,3.64,-0.12,0.17,0.41,-0.76,-0.49,-0.28,0.29,-0.97,3.07
Thu May 13 2021,10:00p,Portland Trail Blazers,,Phoenix Suns,,,3.14,2.36,2.3,1.37,-1.07,-1.49,-1.68,-1.76,-1.76,-2.83,4.5,2.59,2.48,0.93,0.84,-0.59,-0.63,-0.74,-1.06,-1.09,-1.36,-0.23,-0.18,0.44,-1.91,-0.9,-1.05,-1.02,-0.7,-1.74
Fri May 14 2021,7:00p,Cleveland Cavaliers,,Washington Wizards,,,1.64,0.1,0.1,0.02,-0.31,-1.28,-1.55,-1.79,-4.38,-4.57,3.04,1.81,1.5,1.16,0.79,0.6,-1.8,-2.28,-2.84,-4,-1.4,-1.71,-1.4,-1.14,-1.1,-1.88,0.25,0.49,-1.54,-0.57
Fri May 14 2021,8:00p,Denver Nuggets,,Detroit Pistons,,,6.08,2,1.54,1.41,-0.25,-0.25,-0.43,-1,-2.75,-3.52,2.46,0.39,0.23,0.2,-0.91,-1,-1.85,-2.09,-2.29,-3.94,3.62,1.61,1.31,1.21,0.66,0.75,1.42,1.09,-0.46,0.42
Fri May 14 2021,8:00p,Utah Jazz,,Oklahoma City Thunder,,,4.07,2.86,2.08,1,0.83,0.79,0.77,-0.31,-1.48,-2.87,1.37,1.11,0.38,0.1,-0.1,-1.03,-1.51,-2.57,-3.53,-4.39,2.7,1.75,1.7,0.9,0.93,1.82,2.28,2.26,2.05,1.52
Fri May 14 2021,8:00p,Orlando Magic,,Philadelphia 76ers,,,2.57,1.07,1,0.47,-0.05,-0.34,-0.77,-2.52,-2.98,-3.45,3.81,3,2.53,1.17,0.23,-0.18,-0.34,-0.95,-2.73,-2.77,-1.24,-1.93,-1.53,-0.7,-0.28,-0.16,-0.43,-1.57,-0.25,-0.68
Fri May 14 2021,9:00p,Toronto Raptors,,Dallas Mavericks,,,5.21,3.21,2.04,1.92,1.21,0.89,0.49,-0.07,-0.07,-3.95,6.28,3.24,1.48,1.3,0.98,0.27,0.13,0.13,-0.1,-1.73,-1.07,-0.03,0.56,0.62,0.23,0.62,0.36,-0.2,0.03,-2.22
Fri May 14 2021,9:00p,Los Angeles Clippers,,Houston Rockets,,,5.1,2.67,2.2,1.7,1.63,1.1,0.62,0.51,-0.71,-2.77,3.53,1.5,0.62,0.61,0.5,-0.1,-0.39,-0.48,-1.8,-5.51,1.57,1.17,1.58,1.09,1.13,1.2,1.01,0.99,1.09,2.74
Fri May 14 2021,9:00p,Sacramento Kings,,Memphis Grizzlies,,,1.43,1.42,-0.15,-0.29,-0.56,-0.6,-0.87,-1,-1.02,-2.04,2.4,2.3,1.32,0.8,0.65,0.2,0.14,-0.01,-2.56,-3.62,-0.97,-0.88,-1.47,-1.09,-1.21,-0.8,-1.01,-0.99,1.54,1.58
Fri May 14 2021,10:00p,New Orleans Pelicans,,Golden State Warriors,,,3.29,2.11,1.64,1.2,0.63,0.49,-0.98,-1.13,-1.6,-3.81,8,2.8,1.5,1.1,1,0.5,-0.5,-0.7,-2.39,-4.33,-4.71,-0.69,0.14,0.1,-0.37,-0.01,-0.48,-0.43,0.79,0.52
Sat May 15 2021,,Chicago Bulls,,Brooklyn Nets,,,0.49,0.21,0.04,0,-0.21,-0.4,-0.48,-0.66,-2.34,-2.84,8,7.49,3.5,3.28,-0.41,-1.07,-1.16,-1.62,-1.84,-2.12,-7.51,-7.28,-3.46,-3.28,0.2,0.67,0.68,0.96,-0.5,-0.72
Sat May 15 2021,,Los Angeles Lakers,,Indiana Pacers,,,9.58,2.53,2.37,2.34,2.08,1.87,1.38,-0.58,-0.82,-2.05,1.38,1.37,1.15,0.71,0.54,0.53,0.28,-0.38,-1.35,-4.09,8.2,1.16,1.22,1.63,1.54,1.34,1.1,-0.2,0.53,2.04
Sat May 15 2021,,Miami Heat,,Milwaukee Bucks,,,3.83,3.08,2.67,1.37,0.14,-0.32,-0.92,-1.06,-1.85,-1.97,10.3,3.63,3.11,2.83,2.8,2.08,-1.3,-1.4,-1.75,-1.9,-6.47,-0.55,-0.44,-1.46,-2.66,-2.4,0.38,0.34,-0.1,-0.07
Sat May 15 2021,,Boston Celtics,,Minnesota Timberwolves,,,3.87,3.03,2.29,1.41,1.26,-0.28,-0.92,-1.97,-2.28,-2.92,2.44,2.12,1.37,1,0.51,0.24,-0.15,-1.29,-1.78,-6.59,1.43,0.91,0.92,0.41,0.75,-0.52,-0.77,-0.68,-0.5,3.67
Sat May 15 2021,,Charlotte Hornets,,New York Knicks,,,2.11,1.9,1,-0.32,-0.55,-1.2,-1.31,-1.98,-2.54,-2.96,1,0.93,0.13,0.03,-0.53,-0.62,-0.67,-1.5,-1.84,-3.84,1.11,0.97,0.87,-0.35,-0.02,-0.58,-0.64,-0.48,-0.7,0.88
Sat May 15 2021,,Phoenix Suns,,San Antonio Spurs,,,4.5,2.59,2.48,0.93,0.84,-0.59,-0.63,-0.74,-1.06,-1.09,1.59,0.95,0.6,0.43,-0.28,-0.38,-0.61,-1.39,-1.56,-1.77,2.91,1.64,1.88,0.5,1.12,-0.21,-0.02,0.65,0.5,0.68
Sun May 16 2021,,Houston Rockets,,Atlanta Hawks,,,3.53,1.5,0.62,0.61,0.5,-0.1,-0.39,-0.48,-1.8,-5.51,2.42,1.82,1.6,1.51,0.97,0.5,0.42,-1.21,-2.32,-3.53,1.11,-0.32,-0.98,-0.9,-0.47,-0.6,-0.81,0.73,0.52,-1.98
Sun May 16 2021,,Cleveland Cavaliers,,Brooklyn Nets,,,1.64,0.1,0.1,0.02,-0.31,-1.28,-1.55,-1.79,-4.38,-4.57,8,7.49,3.5,3.28,-0.41,-1.07,-1.16,-1.62,-1.84,-2.12,-6.36,-7.39,-3.4,-3.26,0.1,-0.21,-0.39,-0.17,-2.54,-2.45
Sun May 16 2021,,Milwaukee Bucks,,Chicago Bulls,,,10.3,3.63,3.11,2.83,2.8,2.08,-1.3,-1.4,-1.75,-1.9,0.49,0.21,0.04,0,-0.21,-0.4,-0.48,-0.66,-2.34,-2.84,9.81,3.42,3.07,2.83,3.01,2.48,-0.82,-0.74,0.59,0.94
Sun May 16 2021,,Miami Heat,,Detroit Pistons,,,3.83,3.08,2.67,1.37,0.14,-0.32,-0.92,-1.06,-1.85,-1.97,2.46,0.39,0.23,0.2,-0.91,-1,-1.85,-2.09,-2.29,-3.94,1.37,2.69,2.44,1.17,1.05,0.68,0.93,1.03,0.44,1.97
Sun May 16 2021,,Memphis Grizzlies,,Golden State Warriors,,,2.4,2.3,1.32,0.8,0.65,0.2,0.14,-0.01,-2.56,-3.62,8,2.8,1.5,1.1,1,0.5,-0.5,-0.7,-2.39,-4.33,-5.6,-0.5,-0.18,-0.3,-0.35,-0.3,0.64,0.69,-0.17,0.71
Sun May 16 2021,,Dallas Mavericks,,Minnesota Timberwolves,,,6.28,3.24,1.48,1.3,0.98,0.27,0.13,0.13,-0.1,-1.73,2.44,2.12,1.37,1,0.51,0.24,-0.15,-1.29,-1.78,-6.59,3.84,1.12,0.11,0.3,0.47,0.03,0.28,1.42,1.68,4.86
Sun May 16 2021,,Los Angeles Lakers,,New Orleans Pelicans,,,9.58,2.53,2.37,2.34,2.08,1.87,1.38,-0.58,-0.82,-2.05,3.29,2.11,1.64,1.2,0.63,0.49,-0.98,-1.13,-1.6,-3.81,6.29,0.42,0.73,1.14,1.45,1.38,2.36,0.55,0.78,1.76
Sun May 16 2021,,Boston Celtics,,New York Knicks,,,3.87,3.03,2.29,1.41,1.26,-0.28,-0.92,-1.97,-2.28,-2.92,1,0.93,0.13,0.03,-0.53,-0.62,-0.67,-1.5,-1.84,-3.84,2.87,2.1,2.16,1.38,1.79,0.34,-0.25,-0.47,-0.44,0.92
Sun May 16 2021,,Los Angeles Clippers,,Oklahoma City Thunder,,,5.1,2.67,2.2,1.7,1.63,1.1,0.62,0.51,-0.71,-2.77,1.37,1.11,0.38,0.1,-0.1,-1.03,-1.51,-2.57,-3.53,-4.39,3.73,1.56,1.82,1.6,1.73,2.13,2.13,3.08,2.82,1.62
Sun May 16 2021,,Orlando Magic,,Philadelphia 76ers,,,2.57,1.07,1,0.47,-0.05,-0.34,-0.77,-2.52,-2.98,-3.45,3.81,3,2.53,1.17,0.23,-0.18,-0.34,-0.95,-2.73,-2.77,-1.24,-1.93,-1.53,-0.7,-0.28,-0.16,-0.43,-1.57,-0.25,-0.68
Sun May 16 2021,,Denver Nuggets,,Portland Trail Blazers,,,6.08,2,1.54,1.41,-0.25,-0.25,-0.43,-1,-2.75,-3.52,3.14,2.36,2.3,1.37,-1.07,-1.49,-1.68,-1.76,-1.76,-2.83,2.94,-0.36,-0.76,0.04,0.82,1.24,1.25,0.76,-0.99,-0.69
Sun May 16 2021,,Utah Jazz,,Sacramento Kings,,,4.07,2.86,2.08,1,0.83,0.79,0.77,-0.31,-1.48,-2.87,1.43,1.42,-0.15,-0.29,-0.56,-0.6,-0.87,-1,-1.02,-2.04,2.64,1.44,2.23,1.29,1.39,1.39,1.64,0.69,-0.46,-0.83
Sun May 16 2021,,Phoenix Suns,,San Antonio Spurs,,,4.5,2.59,2.48,0.93,0.84,-0.59,-0.63,-0.74,-1.06,-1.09,1.59,0.95,0.6,0.43,-0.28,-0.38,-0.61,-1.39,-1.56,-1.77,2.91,1.64,1.88,0.5,1.12,-0.21,-0.02,0.65,0.5,0.68
Sun May 16 2021,,Indiana Pacers,,Toronto Raptors,,,1.38,1.37,1.15,0.71,0.54,0.53,0.28,-0.38,-1.35,-4.09,5.21,3.21,2.04,1.92,1.21,0.89,0.49,-0.07,-0.07,-3.95,-3.83,-1.84,-0.89,-1.21,-0.67,-0.36,-0.21,-0.31,-1.28,-0.14
Sun May 16 2021,,Charlotte Hornets,,Washington Wizards,,,2.11,1.9,1,-0.32,-0.55,-1.2,-1.31,-1.98,-2.54,-2.96,3.04,1.81,1.5,1.16,0.79,0.6,-1.8,-2.28,-2.84,-4,-0.93,0.09,-0.5,-1.48,-1.34,-1.8,0.49,0.3,0.3,1.04
